"Pergunta","Posição","tags","deck"
"<b>Diagnóstico provável:&nbsp;</b>homem de 68 anos, doente renal crônico estágio V, queixa-se de dor torácica que piora durante inspiração profunda. ECG evidencia elevação difusa do segmento ST (exceto AVR e V1) com infradesnivelamento de PR.<br>{{c1::Pericardite urêmica.}}","14"," Estratégia::Cardiologia::Pericardiopatias::01.Pericardite_Aguda::g)Urêmica ","Estratégia"
"Qual é a causa mais comum de derrame pericárdico crônico no Brasil?<br>{{c1::Tuberculose.}}","12"," Estratégia::Cardiologia::Pericardiopatias::01.Pericardite_Aguda::f)Tuberculose ","Estratégia"
"Qual é a tríade clínica clássica do tamponamento cardíaco?<br>{{c1::<img src=""paste-738ce460bce2ce5130818a5cf328100860a5ae5c.png"" data-editor-shrink=""true"">}}","17"," Estratégia::Cardiologia::Pericardiopatias::02.Tamponamento_Cardíaco::b)Quadro_Clínico ","Estratégia"
"Qual é o tratamento do tamponamento cardíaco quando é necessário alívio imediato dos sintomas?<br>{{c1::Pericardiocentese.<br><img src=""paste-b67814aa8e0376e421bfd4c46f8f8cc3e13c42b7.png"" data-editor-shrink=""true"">}}","21"," Estratégia::Cardiologia::Pericardiopatias::02.Tamponamento_Cardíaco::d)Tratamento ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>homem de 25 anos sofreu múltiplas perfurações torácicas com faca. Apresenta turgência jugular e bulhas cardíacas inaudíveis. FC: 95 bpm, PA = 80 x 50 mmHg e enchimento capilar &gt; 3s.<br>{{c1::Tamponamento cardíaco.<br><img src=""paste-7db60f60254c6199860efa9b0c50709cda732e28.png"" data-editor-shrink=""true"">}}","19"," Estratégia::Cardiologia::Pericardiopatias::02.Tamponamento_Cardíaco::b)Quadro_Clínico ","Estratégia"
"Qual é a causa mais comum de pericardite constritiva no Brasil?<br>{{c1::Tuberculose.}}","22"," Estratégia::Cardiologia::Pericardiopatias::03.Pericardite_Constritiva::a)Epidemiologia ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>homem de 65 anos realizou procedimento de reperfusão bem sucedida após um IAM com supra de ST. Dois meses depois, apresenta dor precordial que piora à inspiração profunda e febre baixa.<br>{{c1::Síndrome de Dressler (pericardite autoimune e tardia pós-IAM). }}","25"," Estratégia::Cardiologia::Pericardiopatias::04.Pós-IAM ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>homem de 35 anos, com tratamento inadequado para tuberculose, evolui com anasarca, dispneia, turgência jugular e sinal de Kussmaul.<br><img src=""paste-f419be7e84fa25a563742b126954d754f1840792.png"" data-editor-shrink=""true""><br>{{c1::Pericardite constritiva.<br>Observação: ECG do paciente com baixa voltagem.}}","23"," Estratégia::Cardiologia::Pericardiopatias::03.Pericardite_Constritiva::b)Quadro_Clínico ","Estratégia"
"Qual é a definição de pulso paradoxal?<br>{{c1::Queda da pressão sistólica &gt; 10 mmHg durante a inspiração profunda (p. ex. no tamponamento cardíaco ou na pericardite constritiva).<br><img src=""paste-4d1ef4bf4685de71944b70e8fed4ca6549973d4b.png"" data-editor-shrink=""true"">}}","18"," Estratégia::Cardiologia::Pericardiopatias::02.Tamponamento_Cardíaco::b)Quadro_Clínico ","Estratégia"
"Quais são as duas alterações eletrocardiográficas mais específicas do tamponamento cardíaco?<br>{{c1::QRS de baixa voltagem e alternância elétrica.<br><img src=""paste-649e0a96849caa9be091664b590449b455a0649b.png"" data-editor-shrink=""true"">}}","20"," Estratégia::Cardiologia::Pericardiopatias::02.Tamponamento_Cardíaco::c)Diagnóstico ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>homem de 25 anos, com IVAS há 5 anos, evolui com dor torácica intensa que piora à inspiração profunda e melhora em posição genupeitoral. Troponina = 1.900 ng/mL.<br><img src=""paste-d3bc3b1b77fbb1ff9f31e9fdf1067ca73043a344.png"" data-editor-shrink=""true""><br>{{c1::Miopericardite aguda.}}","04"," Estratégia::Cardiologia::Pericardiopatias::01.Pericardite_Aguda::b)Quadro_Clínico ","Estratégia"
"Qual é o tipo de trauma mais frequentemente associado ao tamponamento cardíaco?<br>{{c1::Traumas penetrantes.}}","15"," Estratégia::Cardiologia::Pericardiopatias::02.Tamponamento_Cardíaco::a)Epidemiologia ","Estratégia"
"Qual é a causa mais comum de tamponamento cardíaco?<br>{{c1::Neoplasia.}}","16"," Estratégia::Cardiologia::Pericardiopatias::02.Tamponamento_Cardíaco::a)Epidemiologia ","Estratégia"
"Quais são o fator de piora e o fator de melhora clássicos da dor da pericardite aguda?<br>{{c1::Piora com a inspiração profunda e melhora em posição genupeitoral (ou inclinando o tórax para a frente).<br><img src=""paste-f443184be98b9dbe866c2e4591a2738defebc1ac.png"">}}","02"," Estratégia::Cardiologia::Pericardiopatias::01.Pericardite_Aguda::b)Quadro_Clínico ","Estratégia"
"Qual é o tratamento definitivo da pericardite constritiva?<br>{{c1::Pericardiectomia (retirada cirúrgica do pericárdio).<br><figure>
    <img src=""paste-0982c1b2b5fdb83ca8428d595256595d89afb667.png"">
    <figcaption>Legenda: espessamento pericárdico na radiografia de tórax.</figcaption>
</figure>
}}","24"," Estratégia::Cardiologia::Pericardiopatias::03.Pericardite_Constritiva::c)Tratamento ","Estratégia"
"Qual é a alteração observada no ecocardiograma abaixo de um paciente com dor torácica ventilatório-dependente?<br><img src=""JuanD_Car_Leg_005.jpg""><br>{{c1::Derrame pericárdico.}}","09"," Estratégia::Cardiologia::Pericardiopatias::01.Pericardite_Aguda::d)Diagnóstico ","Estratégia"
"Cite, pelo menos, dois critérios de internação do paciente com pericardite.<br>{{c1::<br><ul><li>↑ Troponina;<br></li><li>Uso de anticoagulantes;</li><li>Trauma;</li><li>Pericardite recorrente;</li><li>Derrame pericárdico volumoso com ou sem tamponamento;</li><li>Disfunção do ventrículo esquerdo;</li><li>Febre &gt; 38ºC e leucocitose;</li><li>Imunocomprometidos.</li></ul>}}<br>","11"," Estratégia::Cardiologia::Pericardiopatias::01.Pericardite_Aguda::e)Tratamento ","Estratégia"
"Quais são as duas cardiopatias mais comuns no paciente com síndrome de Down?<br>{{c1::<br><ol><li>Defeito do septo atrioventricular;</li><li>Comunicação interventricular.</li></ol>}}<br>","29"," Estratégia::Pediatria::Cardiopatias_Congênitas::07.Defeito_do_Septo_Atrioventricular ","Estratégia"
"O que são cardiopatias congênitas críticas?<br>{{c1::Cardiopatias que dependem do canal arterial pérvio para manter o paciente vivo.}}","02"," Estratégia::Pediatria::Cardiopatias_Congênitas::01.Introdução::a)Definições ","Estratégia"
"Quais são as cinco condutas iniciais no manejo da crise de cianose no paciente com tetralogia de Fallot?<br>{{c1::Chamar o BOPES: <br><ul><li><b>B</b>etabloqueador;</li><li><b>O</b>xigênio;</li><li><b>P</b>osição genupeitoral;</li><li><b>E</b>xpansão com cristaloide;</li><li><b>S</b>edativo (morfina).<br><img src=""paste-df95f7069ae2863c097546d81f8d26ac29ad29ef.png""><br></li></ul>}}<br>","23"," Estratégia::Pediatria::Cardiopatias_Congênitas::05.Tetralogia_Fallot::c)Tratamento ","Estratégia"
"Quais são a duração, a intensidade e a fase do cíclo cardíaco características do sopro inocente (fisiológico)?<br>{{c1::Curta duração, baixa intensidade e sistólico.}}","01"," Estratégia::Pediatria::Cardiopatias_Congênitas::01.Introdução::a)Definições ","Estratégia"
"Quais são os valores considerados normais do teste do coraçãozinho (Ministério da Saúde)?<br>{{c1::<br><ul><li>Saturação&nbsp;≥ 95% em ambas as medidas;</li><li>Diferença &lt; 3% entre os membros.<br><img src=""paste-6e8517e53d6e1da92603fa643c01126a92e41b29.png""><br></li></ul>}}<br>","03"," Estratégia::Pediatria::Cardiopatias_Congênitas::01.Introdução::b)Teste_do_Coraçãozinho ","Estratégia"
"Qual é a conduta caso o teste do coraçãozinho esteja alterado (Ministério da Saúde)?<br>{{c1::Repetir em uma hora. Se persistir alterado, fazer ecocardiograma em até 24h.<ul><li><img src=""paste-6e8517e53d6e1da92603fa643c01126a92e41b29.png""><br></li></ul>}}<br>","04"," Estratégia::Pediatria::Cardiopatias_Congênitas::01.Introdução::b)Teste_do_Coraçãozinho ","Estratégia"
"Descreva o teste que ajuda a diferenciar as causas cardíacas das respiratórias de cianose?<br>{{c1::Teste de hiperóxia: oferecer O<sub>2&nbsp;</sub>a 100% para o neonato.<br><ul><li>pO<sub>2</sub>&nbsp;&gt; 250 mmHg = pneumopatia;</li><li>pO2 &lt; 100 mmHg = cardiopatia congênita.}}</li></ul>","05"," Estratégia::Pediatria::Cardiopatias_Congênitas::01.Introdução::c)Teste_da_Hiperóxia ","Estratégia"
"O que é a síndrome de Eisenmenger?<br>{{c1::O hiperfluxo pulmonar (p. ex. devido à CIV, CIA ou defeito do septo atrioventricular total) resulta em hipertensão pulmonar e inversão do&nbsp;<i>shunt, </i>que passa a ser da direita para a esquerda.<br><img src=""paste-bde4dbd4b079ae8dc90e9cdf218e830ef7bb8fa1.png"">}}","14"," Estratégia::Pediatria::Cardiopatias_Congênitas::03.CIV::a)Introdução ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>RN nasceu bem, com 24h de vida evoluiu com cianose predominantemente nos MMII, taquipneia, pulsos femorais ausentes bilateralmente, hepatomegalia e desconforto respiratório.<br><figure>
    <img src=""paste-6313a83b37723624c09cbde545fe8cea026ce854.png"" data-editor-shrink=""true"" ""="""">
    <figcaption>Legenda: coração ovalado na radiografia.</figcaption>
</figure>
<br><br>{{c1::Transposição das grandes artérias.<br><img src=""paste-844b22167eb7b7ca776ba4f9b2c49f1e4e4e9fe0.png"">}}","27"," Estratégia::Pediatria::Cardiopatias_Congênitas::06.Transposição_Grandes_Artérias::b)Quadro_Clínico ","Estratégia"
"Qual é o tratamento farmacológico da tetralogia de Fallot com estenose pulmonar grave?<br>{{c1::Infusão de prostaglandinas para manter o canal arterial pérvio.}}","24"," Estratégia::Pediatria::Cardiopatias_Congênitas::05.Tetralogia_Fallot::c)Tratamento ","Estratégia"
"Qual é o tratamento definitivo da tetralogia de Fallot?<br>{{c1::Correção cirúrgica, geralmente até 1 ano de idade.}}","25"," Estratégia::Pediatria::Cardiopatias_Congênitas::05.Tetralogia_Fallot::c)Tratamento ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>menino de 8 anos queixa-se de claudicação ao exercitar-se. No exame físico, nota-se hipertensão em braço direito, pressão não detectável nos MMII e pulsos femorais reduzidos em relação aos braquiais.<br>{{c1::Coarctação de aorta.<br><img src=""DenissonC_FC_075.jpg"" data-editor-shrink=""true"">}}","30"," Estratégia::Pediatria::Cardiopatias_Congênitas::08.Coarctação_de_Aorta ","Estratégia"
"Lactente de 8 meses, com histórico de irritabilidade e fezes com raias de sangue com início após a introdução alimentar, desenvolveu urticária, dispneia e sibilos logo após comer um pedaço de bolo na escola. Quais são o diagnóstico e a principal conduta?<br>{{c1::Anafilaxia em paciente com alergia à proteína do leve de vaca. Injetar adrenalina IM na emergência.}}","14"," Estratégia::Pediatria::Alergia_Alimentar::04.APLV::c)Tratamento ","Estratégia"
"<b>Diagnóstico provável: </b>menino de 8 anos apresenta cólica, sensação de estufamento, flatulência, diarreia e náuseas usualmente após o café da manhã, quando consome leite com sucrilhos, pão com manteiga e frutas.&nbsp;<br>{{c1::Intolerância à lactose.}}","06"," Estratégia::Pediatria::Alergia_Alimentar::03.Quadro_Clínico ","Estratégia"
"Classifique as reações adversas alimentares a seguir em imunomediadas e não imunomediadas:&nbsp;<br><ul><li>Diarreia infecciosa</li><li>APLV</li><li>Intolerância à lactose</li></ul>{{c1::<br><ul><li>Diarreia infecciosa: não imunomediada;</li><li>APLV: imunomediada;</li><li>Intolerância à lactose: não imunomediada.</li></ul>}}<br>","03"," Estratégia::Pediatria::Alergia_Alimentar::02.Classificação ","Estratégia"
"Classifique as reações a seguir em mediadas por IgE e não mediadas por IgE:<br><ol><li>Urticária e angioedema;</li><li>Enterocolite induzida por proteína alimentar;</li><li>Proctocolite alérgica induzida pela proteína alimentar;</li><li>Broncoespasmo.</li></ol>{{c1::<br><ol><li>Mediada por IgE;</li><li>Não mediada por IgE;</li><li>Não mediada por IgE;</li><li>Mediada por IgE.</li></ol>}}","04"," Estratégia::Pediatria::Alergia_Alimentar::02.Classificação ","Estratégia"
"Quais são as características dos valores preditivos do&nbsp;<i>prick test&nbsp;</i>na investigação de alergias alimentares e, devido a isso, qual é a sua utilidade clínica?<br><img src=""paste-df51dfbebbb2dc893f3b516dc2964232230f238c.png"" data-editor-shrink=""true""><br>{{c1::↓Valor preditivo positivo e ↑valor preditivo negativo. Portanto, um teste positivo não confirma, mas um teste negativo ajuda a excluir alergia mediada por IgE.}}","10"," Estratégia::Pediatria::Alergia_Alimentar::04.APLV::b)Diagnóstico ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>menino de 18 meses apresenta diarreia intermitente, dificuldade de ganho ponderal, esteatorreia e hipotrofia da musculatura glútea.<br>{{c1::Doença celíaca.<br><img data-editor-shrink=""true"" src=""paste-10a3689d819399f6bf57ad077d2ca94634872343.jpg"">}}","08"," Estratégia::Pediatria::Alergia_Alimentar::04.APLV::a)Quadro_Clínico ","Estratégia"
"Qual é a conduta indicada para os casos refratários ao tratamento da alergia à proteína do leite de vaca com fórmula de proteínas extensamente hidrolisadas?<br>{{c1::Fórmula de aminoácidos (essencial).}}","13"," Estratégia::Pediatria::Alergia_Alimentar::04.APLV::c)Tratamento ","Estratégia"
"Como se classificam as síndromes coronarianas agudas?<br>{{c1::<br><ul><li>IAM com supra de ST;</li><li>IAM sem supra de ST;</li><li>Angina instável.</li></ul>}}<br>","01"," Estratégia::Cardiologia::IAMCSSST::01.Definição ","Estratégia"
"Quais são os critérios para caracterização do supradesnivelamento do segmento ST no ECG?<br>{{c1::<br><ul><li>Elevação&nbsp;≥ 1 mm no segmento ST em, pelo menos, duas derivações contíguas (exceto V2 e V3);</li><li>Em V2 e V3: elevação&nbsp;≥ 1,5 mm (mulheres),&nbsp;≥ 2 mm (homens&nbsp;≥ 40 anos) ou&nbsp;≥ 2,5 mm (homens &lt; 40 anos);</li><li>Derivações posteriores (V7, V8 e V9): elevação do ponto J&nbsp;≥ 0,5 mm.</li></ul>}}<br>","02"," Estratégia::Cardiologia::IAMCSSST::01.Definição ","Estratégia"
"Quais são os critérios de Sgarbossa para diagnóstico de IAM em pacientes com bloqueio de ramo esquerdo antigo?<br>{{c1::Diagnóstico de IAM quando a pontuação&nbsp;≥ 3 pontos.<br><img src=""paste-cfe9daf39d00ec833b4048836eeccf2ab2463f88.png"" data-editor-shrink=""true""><br>}}","03"," Estratégia::Cardiologia::IAMCSSST::02.Diagnóstico::a)BRE ","Estratégia"
"Qual é o exame laboratorial de escolha para o diagnóstico de IAM?<br>{{c1::Medidas seriadas de troponina.}}","17"," Estratégia::Cardiologia::IAMCSSST::02.Diagnóstico::e)Marcador_Bioquímico ","Estratégia"
"Qual é a alteração eletrocardiográfica equivalente ao IAM com supra de ST em paciente com quadro clínico compatível?<br>{{c1::Bloqueio de ramo esquerdo novo ou presumivelmente novo.}}","04"," Estratégia::Cardiologia::IAMCSSST::02.Diagnóstico::a)BRE ","Estratégia"
"Quais são os critérios clínico e eletrocardiográfico sugestivos de falha da reperfusão em paciente com IAM com supra de ST?<br>{{c1::<br><ul><li>Clínico: dor torácica persistente importante;</li><li>ECG: supra de ST que não reduziu mais que 50% do padrão inicial (visto 60 a 90 minutos após a trombólise).</li></ul>}}<br>","28"," Estratégia::Cardiologia::IAMCSSST::03.Reperfusão::c)Fibrinólise::iv)Recanalização ","Estratégia"
"Qual é o fibrinolítico de escolha para o tratamento do IAM com supra de ST?<br>{{c1::Tenecteplase (alta eficácia, melhor posologia e menor risco de sangramento intracraniano).}}","23"," Estratégia::Cardiologia::IAMCSSST::03.Reperfusão::c)Fibrinólise::i)Fibrinolíticos ","Estratégia"
"Cite, pelo menos, três contraindicações absolutas ao uso dos fibrinolíticos?<br>{{c1::<br><ul><li>Qualquer sangramento intracraniano prévio;</li><li>AVC isquêmicos nos últimos 3 meses;</li><li>Dano ou neoplasia no SNC;</li><li>Trauma significante na cabeça ou rosto nos últimos 3 meses;</li><li>Sangramento ativo (exceto menstruação);</li><li>Qualquer lesão vascular cerebral conhecida;</li><li>Dissecção aguda de aorta;</li><li>Discrasia sanguínea.</li></ul>}}<br>","27"," Estratégia::Cardiologia::IAMCSSST::03.Reperfusão::c)Fibrinólise::iii)Contraindicações ","Estratégia"
"Quais são as cinco principais indicações de revascularização cirúrgica de urgência no IAM com supra de ST?<br>{{c1::<br><ul><li>Falha na intervenção coronariana percutânea com instabilidade hemodinâmica;</li><li>Isquemia recorrente;</li><li>Arritmias ventriculares complexas;</li><li>Choque cardiogênico;</li><li>Complicações mecânicas do infarto.</li></ul>}}<br>","29"," Estratégia::Cardiologia::IAMCSSST::03.Reperfusão::d)Revascularização_Cirúrgica ","Estratégia"
"Quais são as três principais indicações de administração de oxigênio para o paciente com IAM com supra de ST?<br>{{c1::<br><ul><li>SpO<sub>2&nbsp;</sub>&lt; 94%;</li><li>Congestão pulmonar; ou</li><li>Presença de desconforto respiratório.</li></ul>}}<br>","31"," Estratégia::Cardiologia::IAMCSSST::04.Tratamento::a)Oxigênio ","Estratégia"
